Dep State Name,Arr State Name,Total Est. Pax,Time Series
Iowa,Tennessee,5884,2020-01
Iowa,Texas,26464,2020-01
Iowa,Utah,3753,2020-01
Iowa,Vermont,408,2020-01
Iowa,Virginia,2573,2020-01
Iowa,Washington,5565,2020-01
Iowa,West Virginia,315,2020-01
Iowa,Wisconsin,4947,2020-01
Iowa,Wyoming,580,2020-01
Kansas,Alabama,1080,2020-01
Kansas,Alaska,278,2020-01
Kansas,Arizona,8691,2020-01
Kansas,Arkansas,565,2020-01
Kansas,California,15107,2020-01
Kansas,Colorado,14151,2020-01
Kansas,Connecticut,460,2020-01
Kansas,District Of Columbia,3162,2020-01
Kansas,Florida,14605,2020-01
Kansas,Georgia,5696,2020-01
Kansas,Hawaii,1470,2020-01
Kansas,Idaho,828,2020-01
Kansas,Illinois,8439,2020-01
Kansas,Indiana,1572,2020-01
Kansas,Iowa,1477,2020-01
Kansas,Kansas,1225,2020-01
Kansas,Kentucky,647,2020-01
Kansas,Louisiana,2060,2020-01
Kansas,Maine,184,2020-01
Kansas,Maryland,1036,2020-01
Kansas,Massachusetts,1593,2020-01
Kansas,Michigan,2323,2020-01
Kansas,Minnesota,2853,2020-01
Kansas,Mississippi,503,2020-01
Kansas,Missouri,9066,2020-01
Kansas,Montana,751,2020-01
Kansas,Nebraska,396,2020-01
Kansas,Nevada,7167,2020-01
Kansas,New Hampshire,72,2020-01
Kansas,New Mexico,665,2020-01
Kansas,New York,5007,2020-01
Kansas,North Carolina,3279,2020-01
Kansas,North Dakota,737,2020-01
Kansas,Ohio,2978,2020-01
Kansas,Oklahoma,568,2020-01
Kansas,Oregon,1472,2020-01
Kansas,Pennsylvania,2949,2020-01
Kansas,Rhode Island,208,2020-01
Kansas,South Carolina,1428,2020-01
Kansas,South Dakota,361,2020-01
Kansas,Tennessee,2661,2020-01
Kansas,Texas,22412,2020-01
Kansas,Utah,1891,2020-01
Kansas,Vermont,111,2020-01
Kansas,Virginia,1458,2020-01
Kansas,Washington,4632,2020-01
Kansas,West Virginia,64,2020-01
Kansas,Wisconsin,1725,2020-01
Kansas,Wyoming,345,2020-01
Kentucky,Alabama,3365,2020-01
Kentucky,Alaska,304,2020-01
Kentucky,Arizona,8997,2020-01
Kentucky,Arkansas,2570,2020-01
Kentucky,California,24133,2020-01
Kentucky,Colorado,9050,2020-01
Kentucky,Connecticut,2299,2020-01
Kentucky,District Of Columbia,12997,2020-01
Kentucky,Florida,82408,2020-01
Kentucky,Georgia,19055,2020-01
Kentucky,Hawaii,1968,2020-01
Kentucky,Idaho,579,2020-01
Kentucky,Illinois,27566,2020-01
Kentucky,Indiana,659,2020-01
Kentucky,Iowa,2315,2020-01
Kentucky,Kansas,686,2020-01
Kentucky,Kentucky,10,2020-01
Kentucky,Louisiana,6489,2020-01
Kentucky,Maine,955,2020-01
Kentucky,Maryland,9716,2020-01
Kentucky,Massachusetts,4334,2020-01
Kentucky,Michigan,12588,2020-01
Kentucky,Minnesota,5409,2020-01
Kentucky,Mississippi,2138,2020-01
Kentucky,Missouri,9064,2020-01
Kentucky,Montana,808,2020-01
Kentucky,Nebraska,1466,2020-01
Kentucky,Nevada,10503,2020-01
Kentucky,New Hampshire,880,2020-01
Kentucky,New Mexico,1231,2020-01
Kentucky,New York,24421,2020-01
Kentucky,North Carolina,13261,2020-01
Kentucky,North Dakota,506,2020-01
Kentucky,Ohio,3749,2020-01
Kentucky,Oklahoma,3054,2020-01
Kentucky,Oregon,2348,2020-01
Kentucky,Pennsylvania,11013,2020-01
Kentucky,Rhode Island,1490,2020-01
Kentucky,South Carolina,5491,2020-01
Kentucky,South Dakota,547,2020-01
Kentucky,Tennessee,4420,2020-01
Kentucky,Texas,34720,2020-01
Kentucky,Utah,3377,2020-01
Kentucky,Vermont,437,2020-01
Kentucky,Virginia,5567,2020-01
Kentucky,Washington,4401,2020-01
Kentucky,West Virginia,90,2020-01
Kentucky,Wisconsin,3836,2020-01
Kentucky,Wyoming,343,2020-01
Louisiana,Alabama,6308,2020-01
Louisiana,Alaska,2003,2020-01
Louisiana,Arizona,19515,2020-01
Louisiana,Arkansas,5393,2020-01
Louisiana,California,104454,2020-01
Louisiana,Colorado,46075,2020-01
Louisiana,Connecticut,5271,2020-01
Louisiana,District Of Columbia,37702,2020-01
Louisiana,Florida,122068,2020-01
Louisiana,Georgia,53406,2020-01
Louisiana,Hawaii,3094,2020-01
Louisiana,Idaho,2214,2020-01
Louisiana,Illinois,44463,2020-01
Louisiana,Indiana,8266,2020-01
Louisiana,Iowa,3004,2020-01
Louisiana,Kansas,1987,2020-01
Louisiana,Kentucky,6463,2020-01
Louisiana,Louisiana,2370,2020-01
Louisiana,Maine,2356,2020-01
Louisiana,Maryland,24096,2020-01
Louisiana,Massachusetts,21866,2020-01
Louisiana,Michigan,22913,2020-01
Louisiana,Minnesota,17307,2020-01
Louisiana,Mississippi,749,2020-01
Louisiana,Missouri,24589,2020-01
Louisiana,Montana,2777,2020-01
Louisiana,Nebraska,3706,2020-01
Louisiana,Nevada,30778,2020-01
Louisiana,New Hampshire,1657,2020-01
Louisiana,New Jersey,12,2020-01
Louisiana,New Mexico,4534,2020-01
Louisiana,New York,95365,2020-01
Louisiana,North Carolina,33556,2020-01
Louisiana,North Dakota,1922,2020-01
Louisiana,Ohio,26245,2020-01
Louisiana,Oklahoma,8098,2020-01
Louisiana,Oregon,8132,2020-01
Louisiana,Pennsylvania,31160,2020-01
Louisiana,Rhode Island,3359,2020-01
Louisiana,South Carolina,11527,2020-01
Louisiana,South Dakota,1164,2020-01
Louisiana,Tennessee,31309,2020-01
Louisiana,Texas,184802,2020-01
Louisiana,Utah,9050,2020-01
Louisiana,Vermont,986,2020-01
Louisiana,Virginia,13129,2020-01
Louisiana,Washington,20228,2020-01
Louisiana,West Virginia,1274,2020-01
Louisiana,Wisconsin,8285,2020-01
Louisiana,Wyoming,1292,2020-01
Maine,Alabama,951,2020-01
Maine,Alaska,132,2020-01
Maine,Arizona,3013,2020-01
Maine,Arkansas,590,2020-01
Maine,California,9352,2020-01
Maine,Colorado,2686,2020-01
Maine,Connecticut,3468,2020-01
Maine,Delaware,569,2020-01
Maine,District Of Columbia,8321,2020-01
Maine,Florida,52634,2020-01
Maine,Georgia,4728,2020-01
Maine,Hawaii,552,2020-01
Maine,Idaho,147,2020-01
Maine,Illinois,3724,2020-01
Maine,Indiana,1549,2020-01
Maine,Iowa,414,2020-01
Maine,Kansas,134,2020-01
Maine,Kentucky,957,2020-01
Maine,Louisiana,2134,2020-01
Maine,Maine,990,2020-01
Maine,Maryland,7364,2020-01
Maine,Massachusetts,13998,2020-01
Maine,Michigan,2887,2020-01
Maine,Minnesota,1730,2020-01
Maine,Mississippi,376,2020-01
Maine,Missouri,1984,2020-01
Maine,Montana,299,2020-01
Maine,Nebraska,453,2020-01
Maine,Nevada,2805,2020-01
Maine,New Hampshire,248,2020-01
Maine,New Jersey,2397,2020-01
Maine,New Mexico,325,2020-01
Maine,New York,36773,2020-01
Maine,North Carolina,6967,2020-01
Maine,North Dakota,194,2020-01
Maine,Ohio,3389,2020-01
Maine,Oklahoma,664,2020-01
Maine,Oregon,974,2020-01
Maine,Pennsylvania,9413,2020-01
Maine,Rhode Island,2232,2020-01
Maine,South Carolina,2976,2020-01
Maine,South Dakota,73,2020-01
Maine,Tennessee,3383,2020-01
Maine,Texas,7360,2020-01
Maine,Utah,1022,2020-01
Maine,Vermont,1527,2020-01
Maine,Virginia,3188,2020-01
Maine,Washington,1602,2020-01
Maine,West Virginia,217,2020-01
Maine,Wisconsin,1621,2020-01
Maine,Wyoming,173,2020-01
Maryland,Alabama,10680,2020-01
Maryland,Alaska,998,2020-01
Maryland,Arizona,35473,2020-01
Maryland,Arkansas,4330,2020-01
Maryland,California,112818,2020-01
Maryland,Colorado,46729,2020-01
Maryland,Connecticut,19772,2020-01
Maryland,Delaware,551,2020-01
Maryland,District Of Columbia,3633,2020-01
Maryland,Florida,321561,2020-01
Maryland,Georgia,63911,2020-01
Maryland,Hawaii,8545,2020-01
Maryland,Idaho,1595,2020-01
Maryland,Illinois,49446,2020-01
Maryland,Indiana,13907,2020-01
Maryland,Iowa,2445,2020-01
Maryland,Kansas,1043,2020-01
Maryland,Kentucky,9618,2020-01
Maryland,Louisiana,24621,2020-01
Maryland,Maine,7109,2020-01
Maryland,Maryland,88,2020-01
Maryland,Massachusetts,53980,2020-01
Maryland,Michigan,28745,2020-01
Maryland,Minnesota,14506,2020-01
Maryland,Mississippi,2814,2020-01
Maryland,Missouri,28415,2020-01
Maryland,Montana,2016,2020-01
Maryland,Nebraska,2876,2020-01
Maryland,Nevada,42724,2020-01
Maryland,New Hampshire,17595,2020-01
Maryland,New Jersey,4292,2020-01
Maryland,New Mexico,7891,2020-01
Maryland,New York,69413,2020-01
Maryland,North Carolina,59070,2020-01
Maryland,North Dakota,757,2020-01
Maryland,Ohio,33321,2020-01
Maryland,Oklahoma,7069,2020-01
Maryland,Oregon,7224,2020-01
Maryland,Pennsylvania,11673,2020-01
Maryland,Rhode Island,23412,2020-01
Maryland,South Carolina,15331,2020-01
Maryland,South Dakota,640,2020-01
Maryland,Tennessee,39310,2020-01
Maryland,Texas,132561,2020-01
Maryland,Utah,13377,2020-01
Maryland,Vermont,1712,2020-01
Maryland,Virginia,12679,2020-01
Maryland,Washington,13947,2020-01
Maryland,West Virginia,2254,2020-01
Maryland,Wisconsin,10032,2020-01
Maryland,Wyoming,661,2020-01
Massachusetts,Alabama,5139,2020-01
Massachusetts,Alaska,2232,2020-01
Massachusetts,Arizona,38748,2020-01
Massachusetts,Arkansas,3384,2020-01
Massachusetts,California,258534,2020-01
Massachusetts,Colorado,55922,2020-01
Massachusetts,Connecticut,7990,2020-01
Massachusetts,Delaware,1764,2020-01
Massachusetts,District Of Columbia,107133,2020-01
Massachusetts,Florida,480765,2020-01
Massachusetts,Georgia,75801,2020-01
Massachusetts,Hawaii,14553,2020-01
Massachusetts,Idaho,2239,2020-01
Massachusetts,Illinois,88069,2020-01
Massachusetts,Indiana,12026,2020-01
Massachusetts,Iowa,3804,2020-01
Massachusetts,Kansas,1548,2020-01
Massachusetts,Kentucky,4500,2020-01
Massachusetts,Louisiana,22698,2020-01
Massachusetts,Maine,14293,2020-01
Massachusetts,Maryland,55676,2020-01
Massachusetts,Massachusetts,37911,2020-01
Massachusetts,Michigan,32478,2020-01
Massachusetts,Minnesota,31048,2020-01
Massachusetts,Mississippi,1488,2020-01
Massachusetts,Missouri,24464,2020-01
Massachusetts,Montana,3911,2020-01
Massachusetts,Nebraska,3484,2020-01
Massachusetts,Nevada,50302,2020-01
Massachusetts,New Hampshire,5515,2020-01
Massachusetts,New Jersey,18758,2020-01
Massachusetts,New Mexico,3552,2020-01
Massachusetts,New York,211488,2020-01
Massachusetts,North Carolina,74935,2020-01
Massachusetts,North Dakota,1071,2020-01
Massachusetts,Ohio,41832,2020-01
Massachusetts,Oklahoma,4052,2020-01
Massachusetts,Oregon,13999,2020-01
Massachusetts,Pennsylvania,98570,2020-01
Massachusetts,Rhode Island,6193,2020-01
Massachusetts,South Carolina,22080,2020-01
Massachusetts,South Dakota,1019,2020-01
Massachusetts,Tennessee,34342,2020-01
Massachusetts,Texas,113552,2020-01
Massachusetts,Utah,21887,2020-01
Massachusetts,Vermont,6808,2020-01
Massachusetts,Virginia,25534,2020-01
Massachusetts,Washington,35306,2020-01
Massachusetts,West Virginia,1142,2020-01
Massachusetts,Wisconsin,13244,2020-01
Massachusetts,Wyoming,2448,2020-01
Michigan,Alabama,10069,2020-01
Michigan,Alaska,1641,2020-01
Michigan,Arizona,70764,2020-01
Michigan,Arkansas,4874,2020-01
Michigan,California,132665,2020-01
Michigan,Colorado,50037,2020-01
Michigan,Connecticut,8911,2020-01
Michigan,Delaware,150,2020-01
Michigan,District Of Columbia,44397,2020-01
Michigan,Florida,484703,2020-01
Michigan,Georgia,68885,2020-01
Michigan,Hawaii,12907,2020-01
Michigan,Idaho,2929,2020-01
Michigan,Illinois,103356,2020-01
Michigan,Indiana,19263,2020-01
Michigan,Iowa,7429,2020-01
Michigan,Kansas,2401,2020-01
Michigan,Kentucky,13027,2020-01
Michigan,Louisiana,24002,2020-01
Michigan,Maine,3027,2020-01
Michigan,Maryland,28863,2020-01
Michigan,Massachusetts,33035,2020-01
Michigan,Michigan,45780,2020-01
Michigan,Minnesota,44009,2020-01
Michigan,Mississippi,3000,2020-01
Michigan,Missouri,39757,2020-01
Michigan,Montana,4427,2020-01
Michigan,Nebraska,5559,2020-01
Michigan,Nevada,83811,2020-01
Michigan,New Hampshire,2960,2020-01
Michigan,New Jersey,451,2020-01
Michigan,New Mexico,3748,2020-01
Michigan,New York,117145,2020-01
Michigan,North Carolina,45733,2020-01
Michigan,North Dakota,2810,2020-01
Michigan,Ohio,24868,2020-01
Michigan,Oklahoma,6198,2020-01
Michigan,Oregon,9521,2020-01
Michigan,Pennsylvania,49154,2020-01
Michigan,Rhode Island,4340,2020-01
Michigan,South Carolina,17786,2020-01
Michigan,South Dakota,2028,2020-01
Michigan,Tennessee,43670,2020-01
Michigan,Texas,127057,2020-01
Michigan,Utah,15197,2020-01
Michigan,Vermont,2027,2020-01
Michigan,Virginia,16075,2020-01
Michigan,Washington,22484,2020-01
Michigan,West Virginia,5220,2020-01
Michigan,Wisconsin,33653,2020-01
Michigan,Wyoming,1577,2020-01
Minnesota,Alabama,3875,2020-01
Minnesota,Alaska,3682,2020-01
Minnesota,Arizona,120995,2020-01
Minnesota,Arkansas,5309,2020-01
Minnesota,California,183387,2020-01
Minnesota,Colorado,75891,2020-01
Minnesota,Connecticut,7480,2020-01
Minnesota,District Of Columbia,30929,2020-01
Minnesota,Florida,324083,2020-01
Minnesota,Georgia,46038,2020-01
Minnesota,Hawaii,27837,2020-01
Minnesota,Idaho,4666,2020-01
Minnesota,Illinois,112875,2020-01
Minnesota,Indiana,17262,2020-01
Minnesota,Iowa,17568,2020-01
Minnesota,Kansas,2812,2020-01
Minnesota,Kentucky,5598,2020-01
Minnesota,Louisiana,18316,2020-01
Minnesota,Maine,1686,2020-01
Minnesota,Maryland,14958,2020-01
Minnesota,Massachusetts,32548,2020-01
Minnesota,Michigan,43765,2020-01
Minnesota,Minnesota,28152,2020-01
Minnesota,Mississippi,1589,2020-01
Minnesota,Missouri,38094,2020-01
Minnesota,Montana,12991,2020-01
Minnesota,Nebraska,11905,2020-01
Minnesota,Nevada,80579,2020-01
Minnesota,New Hampshire,1066,2020-01
Minnesota,New Jersey,8,2020-01
Minnesota,New Mexico,5153,2020-01
Minnesota,New York,80165,2020-01
Minnesota,North Carolina,31055,2020-01
Minnesota,North Dakota,15956,2020-01
Minnesota,Ohio,30867,2020-01
Minnesota,Oklahoma,5976,2020-01
Minnesota,Oregon,19815,2020-01
Minnesota,Pennsylvania,30022,2020-01
Minnesota,Rhode Island,1882,2020-01
Minnesota,South Carolina,7840,2020-01
Minnesota,South Dakota,9270,2020-01
Minnesota,Tennessee,28362,2020-01
Minnesota,Texas,109408,2020-01
Minnesota,Utah,14633,2020-01
Minnesota,Vermont,929,2020-01
Minnesota,Virginia,8306,2020-01
Minnesota,Washington,34843,2020-01
Minnesota,West Virginia,618,2020-01
Minnesota,Wisconsin,35518,2020-01
Minnesota,Wyoming,1497,2020-01
Mississippi,Alabama,1737,2020-01
Mississippi,Alaska,209,2020-01
Mississippi,Arizona,2544,2020-01
Mississippi,Arkansas,1096,2020-01
Mississippi,California,10484,2020-01
Mississippi,Colorado,4036,2020-01
Mississippi,Connecticut,752,2020-01
Mississippi,District Of Columbia,5324,2020-01
Mississippi,Florida,15979,2020-01
Mississippi,Georgia,14760,2020-01
Mississippi,Hawaii,815,2020-01
Mississippi,Idaho,197,2020-01
Mississippi,Illinois,4538,2020-01
Mississippi,Indiana,2129,2020-01
Mississippi,Iowa,1107,2020-01
Mississippi,Kansas,548,2020-01
Mississippi,Kentucky,2110,2020-01
Mississippi,Louisiana,810,2020-01
Mississippi,Maine,370,2020-01
Mississippi,Maryland,2416,2020-01
Mississippi,Massachusetts,1590,2020-01
Mississippi,Michigan,2898,2020-01
Mississippi,Minnesota,1615,2020-01
Mississippi,Mississippi,8,2020-01
Mississippi,Missouri,6656,2020-01
Mississippi,Montana,334,2020-01
Mississippi,Nebraska,867,2020-01
Mississippi,Nevada,3078,2020-01
Mississippi,New Hampshire,235,2020-01
Mississippi,New Jersey,1,2020-01
Mississippi,New Mexico,707,2020-01
Mississippi,New York,6202,2020-01
Mississippi,North Carolina,7136,2020-01
Mississippi,North Dakota,292,2020-01
Mississippi,Ohio,3460,2020-01
Mississippi,Oklahoma,1873,2020-01
Mississippi,Oregon,996,2020-01
Mississippi,Pennsylvania,4370,2020-01
Mississippi,Rhode Island,594,2020-01
Mississippi,South Carolina,2816,2020-01
Mississippi,South Dakota,143,2020-01
Mississippi,Tennessee,5601,2020-01
Mississippi,Texas,21151,2020-01
Mississippi,Utah,1356,2020-01
Mississippi,Vermont,139,2020-01
Mississippi,Virginia,3737,2020-01
Mississippi,Washington,1672,2020-01
Mississippi,West Virginia,332,2020-01
Mississippi,Wisconsin,1710,2020-01
Mississippi,Wyoming,180,2020-01
Missouri,Alabama,9456,2020-01
Missouri,Alaska,2262,2020-01
Missouri,Arizona,68497,2020-01
Missouri,Arkansas,9778,2020-01
Missouri,California,175966,2020-01
Missouri,Colorado,85300,2020-01
Missouri,Connecticut,8773,2020-01
Missouri,District Of Columbia,53912,2020-01
Missouri,Florida,257302,2020-01
Missouri,Georgia,56327,2020-01
Missouri,Hawaii,16453,2020-01
Missouri,Idaho,4994,2020-01
Missouri,Illinois,106561,2020-01
Missouri,Indiana,20070,2020-01
Missouri,Iowa,16842,2020-01
Missouri,Kansas,9158,2020-01
Missouri,Kentucky,9106,2020-01
Missouri,Louisiana,22510,2020-01
Missouri,Maine,1950,2020-01
Missouri,Maryland,27805,2020-01
Missouri,Massachusetts,24801,2020-01
Missouri,Michigan,36959,2020-01
Missouri,Minnesota,36988,2020-01
Missouri,Mississippi,6339,2020-01
Missouri,Missouri,40719,2020-01
Missouri,Montana,5443,2020-01
Missouri,Nebraska,10445,2020-01
Missouri,Nevada,76437,2020-01
Missouri,New Hampshire,1847,2020-01
Missouri,New Jersey,7,2020-01
Missouri,New Mexico,10993,2020-01
Missouri,New York,88687,2020-01
Missouri,North Carolina,38076,2020-01
Missouri,North Dakota,4053,2020-01
Missouri,Ohio,41764,2020-01
Missouri,Oklahoma,20289,2020-01
Missouri,Oregon,19000,2020-01
Missouri,Pennsylvania,42097,2020-01
Missouri,Rhode Island,3258,2020-01
Missouri,South Carolina,11461,2020-01
Missouri,South Dakota,2458,2020-01
Missouri,Tennessee,31085,2020-01
Missouri,Texas,185534,2020-01
Missouri,Utah,20133,2020-01
Missouri,Vermont,1007,2020-01
Missouri,Virginia,15337,2020-01
Missouri,Washington,37717,2020-01
Missouri,West Virginia,1095,2020-01
Missouri,Wisconsin,18766,2020-01
Missouri,Wyoming,2037,2020-01
Montana,Alabama,1246,2020-01
Montana,Alaska,3166,2020-01
Montana,Arizona,25954,2020-01
Montana,Arkansas,839,2020-01
Montana,California,45531,2020-01
Montana,Colorado,25257,2020-01
Montana,Connecticut,879,2020-01
Montana,District Of Columbia,5869,2020-01
Montana,Florida,16750,2020-01
Montana,Georgia,6283,2020-01
Montana,Hawaii,7234,2020-01
Montana,Idaho,8084,2020-01
Montana,Illinois,8267,2020-01
Montana,Indiana,2422,2020-01
Montana,Iowa,1845,2020-01
Montana,Kansas,662,2020-01
Montana,Kentucky,789,2020-01
Montana,Louisiana,3028,2020-01
Montana,Maine,327,2020-01
Montana,Maryland,2072,2020-01
Montana,Massachusetts,4080,2020-01
Montana,Michigan,4507,2020-01
Montana,Minnesota,12890,2020-01
Montana,Mississippi,321,2020-01
Montana,Missouri,5487,2020-01
Montana,Montana,17215,2020-01
Montana,Nebraska,1704,2020-01
Montana,Nevada,19084,2020-01
Montana,New Hampshire,66,2020-01
Montana,New Mexico,1597,2020-01
Montana,New York,11270,2020-01
Montana,North Carolina,4156,2020-01
Montana,North Dakota,2296,2020-01
Montana,Ohio,4572,2020-01
Montana,Oklahoma,2225,2020-01
Montana,Oregon,13827,2020-01
Montana,Pennsylvania,4273,2020-01
Montana,Rhode Island,197,2020-01
Montana,South Carolina,1034,2020-01
Montana,South Dakota,1841,2020-01
Montana,Tennessee,5086,2020-01
Montana,Texas,20081,2020-01
Montana,Utah,16398,2020-01
Montana,Vermont,266,2020-01
Montana,Virginia,1531,2020-01
Montana,Washington,33287,2020-01
Montana,West Virginia,68,2020-01
Montana,Wisconsin,3684,2020-01
Montana,Wyoming,8569,2020-01
Nebraska,Alabama,1921,2020-01
Nebraska,Alaska,594,2020-01
Nebraska,Arizona,29945,2020-01
Nebraska,Arkansas,1296,2020-01
Nebraska,California,43629,2020-01
Nebraska,Colorado,34105,2020-01
Nebraska,Connecticut,1280,2020-01
Nebraska,District Of Columbia,10940,2020-01
Nebraska,Florida,47440,2020-01
Nebraska,Georgia,8592,2020-01
Nebraska,Hawaii,5401,2020-01
Nebraska,Idaho,1699,2020-01
Nebraska,Illinois,28352,2020-01
Nebraska,Indiana,2857,2020-01
Nebraska,Iowa,638,2020-01
Nebraska,Kansas,524,2020-01
Nebraska,Kentucky,1378,2020-01
Nebraska,Louisiana,3699,2020-01
Nebraska,Maine,362,2020-01
Nebraska,Maryland,2367,2020-01
Nebraska,Massachusetts,3794,2020-01
Nebraska,Michigan,5802,2020-01
Nebraska,Minnesota,12259,2020-01
Nebraska,Mississippi,832,2020-01
Nebraska,Missouri,10624,2020-01
Nebraska,Montana,1866,2020-01
Nebraska,Nebraska,286,2020-01
Nebraska,Nevada,24851,2020-01
Nebraska,New Hampshire,388,2020-01
Nebraska,New Mexico,2024,2020-01
Nebraska,New York,14539,2020-01
Nebraska,North Carolina,6842,2020-01
Nebraska,North Dakota,1375,2020-01
Nebraska,Ohio,5703,2020-01
Nebraska,Oklahoma,3743,2020-01
Nebraska,Oregon,4599,2020-01
Nebraska,Pennsylvania,5846,2020-01
Nebraska,Rhode Island,647,2020-01
Nebraska,South Carolina,2555,2020-01
Nebraska,South Dakota,1360,2020-01
Nebraska,Tennessee,5538,2020-01
Nebraska,Texas,31731,2020-01
Nebraska,Utah,4591,2020-01
Nebraska,Vermont,188,2020-01
Nebraska,Virginia,2859,2020-01
Nebraska,Washington,9173,2020-01
Nebraska,West Virginia,202,2020-01
Nebraska,Wisconsin,5184,2020-01
Nebraska,Wyoming,1077,2020-01
Nevada,Alabama,10335,2020-01
Nevada,Alaska,7055,2020-01
Nevada,Arizona,116512,2020-01
Nevada,Arkansas,12338,2020-01
Nevada,California,830168,2020-01
Nevada,Colorado,127153,2020-01
Nevada,Connecticut,7934,2020-01
Nevada,District Of Columbia,43694,2020-01
Nevada,Florida,175842,2020-01
Nevada,Georgia,80401,2020-01
Nevada,Hawaii,62926,2020-01
Nevada,Idaho,22795,2020-01
Nevada,Illinois,148105,2020-01
Nevada,Indiana,38681,2020-01
Nevada,Iowa,14125,2020-01
Nevada,Kansas,6762,2020-01
Nevada,Kentucky,10132,2020-01
Nevada,Louisiana,29593,2020-01
Nevada,Maine,2310,2020-01
Nevada,Maryland,40499,2020-01
Nevada,Massachusetts,50736,2020-01
Nevada,Michigan,84926,2020-01
Nevada,Minnesota,79062,2020-01
Nevada,Mississippi,2666,2020-01
Nevada,Missouri,73524,2020-01
Nevada,Montana,18479,2020-01
Nevada,Nebraska,24407,2020-01
Nevada,Nevada,113546,2020-01
Nevada,New Hampshire,2905,2020-01
Nevada,New Jersey,54,2020-01
Nevada,New Mexico,21796,2020-01
Nevada,New York,186515,2020-01
Nevada,North Carolina,59859,2020-01
Nevada,North Dakota,16122,2020-01
Nevada,Ohio,84691,2020-01
Nevada,Oklahoma,26259,2020-01
Nevada,Oregon,93218,2020-01
Nevada,Pennsylvania,77831,2020-01
Nevada,Rhode Island,5067,2020-01
Nevada,South Carolina,9780,2020-01
